CUSTOMER_NUMBER,CLIENT_SEX,STAFF_VIB,Age,net_lending,net_ca,net_td,avg_act,avg_trans,ytd_creditcard,open_creditcard,ytd_debitcard,open_debitcard
973764,F,N,29,-17904000,6375511.28,0,0,0,0,0,0,0
121535,M,N,26,0,0,0,0,0,0,0,0,0
708564,F,N,28,316190000,1784410.7,0,0,0,0,0,0,0
609614,M,N,35,0,647066.67,0,0,0,0,0,1,1
432595,M,N,51,3600000000,166666.67,0,0,0,0,0,0,0
926144,M,N,31,476668000,30394427.13,0,0,0,0,0,0,0
856856,M,N,24,400000000,585100,0,0,0,0,0,0,0
768752,F,N,33,0,180860,0,0,0,0,0,1,1
145436,M,N,31,0,0,0,0,0,1,1,0,0
343895,M,N,38,0,0,0,0,0,1,1,0,0
462518,M,N,42,82498356,100114.8,0,0,0,1,1,0,0
979376,M,N,26,136128,0,0,0,0,1,1,0,0
932967,M,N,27,21055666,0,0,0,0,1,1,0,0
583678,M,N,21,0,90000,0,0,0,0,0,1,1
343473,F,N,34,200000000,65933.33,0,0,0,0,0,0,0
710187,M,N,19,0,160900,0,0,0,0,0,1,1
363215,F,N,16,0,0,0,0,0,0,0,0,0
723768,F,N,29,0,66666.67,0,0,0,0,0,1,1
567758,M,N,33,0,152576.8,0,0,0,0,0,1,1
590355,M,N,41,647666000,2303550.8,0,0,0,1,1,0,0
315139,M,N,44,1833000000,15321756.67,0,0,0,0,0,0,0
868251,M,N,26,0,90146.67,0,0,0,0,0,1,1
135837,M,N,36,592000000,173981.88,0,0,0,0,0,0,0
546693,F,N,27,0,102607,0,0,0,0,0,1,1
707533,F,N,33,0,0,0,0,0,1,1,0,0
594836,F,N,36,0,200000,0,0,0,0,0,1,1
748917,F,N,32,444643000,1367645.87,0,0,0,0,0,0,0
877538,M,N,29,9001300,0,0,0,0,1,1,0,0
316005,M,N,43,0,441266.67,0,0,2,0,0,1,1
521077,M,N,32,384760000,312209.07,0,0,0,0,0,0,0
473863,M,N,36,0,0,0,0,0,0,0,0,0
971528,M,N,34,773540000,562603.47,0,0,0,0,0,0,0
498646,M,N,22,0,96266.67,0,0,0,0,0,1,1
205771,F,N,23,0,103986,0,0,0,0,0,0,0
418668,M,N,32,0,88984.67,0,0,0,0,0,0,0
599664,M,N,36,500000000,207912.47,0,0,0,0,0,0,0
703282,M,N,26,0,0,0,0,0,0,0,1,1
449512,M,N,26,833750000,925988.03,0,0,0,0,0,0,0
412321,F,N,44,524579000,1042237.47,0,0,0,1,1,0,0
264259,F,N,30,18121259,0,0,0,0,1,1,0,0
276824,M,N,54,400000000,351611.63,0,0,0,0,0,0,0
527239,F,N,26,240000000,8084726,0,0,0,0,0,0,0
942822,M,N,31,285428000,551417.2,0,0,0,0,0,0,0
559835,M,N,24,0,820922.33,0,0,0,0,0,1,1
774828,M,N,24,0,88266.67,0,0,0,0,0,0,0
165731,F,N,36,544000000,120000,0,0,0,1,1,0,0
659496,M,N,31,490048000,7905035.47,0,0,0,0,0,0,0
130776,F,N,36,0,332600,0,0,0,0,0,1,1
938256,M,N,29,33241632,0,0,0,0,1,0,0,0
613436,M,N,52,475000000,865933.33,0,0,0,0,0,0,0
336966,M,N,40,875000,0,0,0,0,1,1,0,0
1918,M,N,29,626785712,2433988.93,0,0,0,0,0,0,0
371002,F,N,21,966420000,421806.67,0,0,0,1,1,0,0
171259,M,N,22,0,2317723.6,0,0,4.5,0,0,1,1
812983,M,N,40,-22225000,-3253891.56,0,0,0,0,0,0,0
493256,M,N,46,0,0,0,0,0,0,0,1,1
842060,M,N,43,344167000,2595309.23,0,0,0,0,0,0,0
727289,F,N,46,1757140000,26824314,0,0,0,1,1,0,0
230326,M,N,32,0,619,0,0,0,0,0,1,1
931036,F,N,29,0,0,0,0,0,0,0,0,0
154164,F,N,33,2239064000,215252.25,0,0,0,0,0,0,0
939781,F,N,31,0,175676.67,0,0,0,0,0,1,1
84390,F,N,28,0,0,0,0,0,2,2,0,0
770604,M,N,47,420000000,165933.33,0,0,0,0,0,1,1
25676,F,N,27,712000000,511866.67,0,0,0,0,0,0,0
303588,M,N,34,479790000,3982683.9,0,0,0,0,0,0,0
897433,M,N,26,285000000,269200.57,0,0,0,0,0,0,0
854228,M,N,22,0,0,0,0,0,0,0,1,1
280001,F,N,40,379999000,805343.13,0,0,0,0,0,0,0
243287,F,N,22,0,47126.67,0,0,0,0,0,1,1
615676,M,N,44,30993600,0,0,0,0,1,1,0,0
832851,M,N,18,0,100000,0,0,0,0,0,1,1
419975,M,N,56,0,66266.67,0,0,0,0,0,1,1
444055,F,N,18,2460000000,124212058.5,0,0,0,0,0,0,0
444639,M,N,27,395556000,425468.33,0,0,0,0,0,0,0
804710,M,N,29,-899000,0,0,0,0,1,0,0,0
430543,M,N,27,-19000000,1214118.54,0,0,0,0,0,0,0
393427,M,N,29,0,0,0,0,0,1,1,0,0
385208,M,N,19,0,40000,0,0,0,0,0,1,1
419766,F,N,30,16929794,0,0,0,0,1,1,0,0
101767,M,N,16,0,439761.67,0,0,0,0,0,1,1
627204,F,N,40,238000000,91433.33,0,0,0,0,0,0,0
564189,F,N,41,800000000,19266.67,0,0,0,0,0,0,0
222121,F,N,40,3152286000,102853.03,0,0,0,1,1,0,0
185137,M,N,44,0,711,-77419354.84,0,0,0,0,0,0
508645,F,N,21,0,0,0,0,0,0,0,1,1
175506,M,N,18,0,68026.67,0,0,0,0,0,1,1
877844,F,N,52,0,1486666.67,0,0,0,0,0,0,0
224020,F,N,42,7976430,0,0,0,0,1,1,0,0
184721,M,N,33,12615203,0,0,0,0,1,1,0,0
164887,M,N,36,-706865,0,0,0,0,2,0,0,0
2827,M,N,45,262200000,248225.67,0,0,0,0,0,0,0
610551,M,N,27,14978000,0,0,0,0,1,1,0,0
342050,M,N,29,0,65716.67,0,0,0,0,0,1,1
82073,F,N,25,662260000,1334440,0,0,0,1,1,0,0
763920,M,N,26,0,0,0,0,0,0,0,1,1
828230,M,N,25,786000000,238810,0,0,0,0,0,0,0
26686,M,N,43,107700000,2227797.33,0,0,0,0,0,0,0
367497,M,N,43,482141000,9863938.73,0,0,0,0,0,1,1
187507,M,N,61,0,17828000,0,0,0,0,0,1,1
857932,F,N,33,2470209000,160439.63,0,0,0,0,0,0,0
825458,F,N,60,390478000,238012.27,0,0,0,0,0,1,1
640574,M,N,48,12991129,0,0,0,0,1,1,0,0
945184,F,N,66,0,836,0,0,0,0,0,0,0
848983,F,N,33,895000000,8642020.07,0,0,0,0,0,0,0
135095,M,N,32,17364415,0,0,0,0,1,1,0,0
316725,F,N,38,79203434,0,0,0,0,1,1,0,0
686992,F,N,44,0,100000,0,0,0,0,0,0,0
908504,F,N,46,2965350000,110839.2,0,0,0,0,0,0,0
547667,F,N,26,0,0,0,0,0,1,1,0,0
312550,F,N,32,0,0,2935483.87,0,0,0,0,0,0
319093,M,N,38,2100000000,88266.67,0,0,0,1,1,0,0
404883,F,N,36,875000000,32600,0,0,0,0,0,0,0
25754,M,N,40,348056000,3290704.2,0,0,0,0,0,0,0
763038,M,N,24,-14129165,719557.07,0,0,0,0,0,0,0
95575,M,N,30,506000000,10759410.93,0,0,0,0,0,1,1
274329,M,N,23,0,0,0,0,0,1,1,0,0
370889,F,N,24,0,180860,0,0,0,0,0,1,1
13615,M,N,35,-2000000,0,0,0,0,1,0,0,0
118299,F,N,38,0,0,0,0,0,2,2,0,0
720567,M,N,27,0,209806,0,0,0,0,0,1,0
766754,F,N,29,0,0,0,0,0,1,1,0,0
481745,M,N,37,193340000,1060987.4,0,0,0,0,0,0,0
873902,M,N,33,0,14266.67,0,0,0,0,0,1,1
549316,M,N,33,0,0,0,0,0,0,0,0,0
351833,F,N,32,397000000,199633.33,0,0,0,0,0,0,0
567345,F,N,54,145000000,669929.07,0,0,0,0,0,0,0
952350,M,N,23,390000000,125616.67,0,0,0,0,0,0,0
839805,M,N,36,0,0,0,0,0,1,1,0,0
4299,F,N,23,0,180221.67,0,0,0,0,0,1,1
451266,M,N,31,0,77266.67,0,0,0,0,0,1,1
361541,M,N,30,-82400,0,0,0,0,1,0,0,0
647501,F,N,31,0,291200,0,0,0,0,0,0,0
257140,F,N,36,450000000,279683.33,0,0,0,0,0,0,0
642146,F,N,45,0,0,0,0,0,1,1,0,0
944383,F,N,37,279641000,503140.23,0,0,0,0,0,0,0
686065,M,N,35,0,-67729357.2,0,0,0,0,0,1,0
768966,M,N,44,-50000000,49338.21,0,0,0,0,0,0,0
730090,F,N,34,0,0,0,0,0,1,1,0,0
889460,F,N,45,0,0,0,0,0,0,0,1,1
72057,M,N,38,26073500,0,0,0,0,1,1,0,0
969980,M,N,38,0,0,0,0,0,0,0,1,1
60114,F,N,29,-22080000,1400340.44,0,0,0,0,0,0,0
696820,M,N,72,0,0,0,0,0,0,0,0,0
131524,F,N,48,0,0,0,0,0,0,0,0,0
197664,F,N,29,0,0,0,0,0,1,1,0,0
276886,F,N,18,0,152966.67,0,0,0,0,0,0,0
776081,M,N,39,-442000000,15438941.33,0,0,0,0,0,0,0
735619,F,N,40,0,0,0,0,0,0,0,0,0
147105,M,N,28,667792000,1460963.87,0,0,0,0,0,0,0
939359,M,N,41,17290000,0,0,0,0,1,1,0,0
442536,M,N,21,0,161531.93,0,0,0,0,0,1,1
596880,F,N,34,0,0,0,0,0,0,0,0,0
79844,F,N,25,130000000,243333.33,0,0,0,0,0,0,0
201399,M,N,22,0,261000,0,0,0,0,0,1,1
664997,M,N,40,0,0,116666666.7,0,0,0,0,0,0
971934,F,N,26,30300000,0,0,0,0,1,1,0,0
547433,F,N,28,0,326,-241935483.9,0,0,0,0,0,0
570181,F,N,49,-12500000,212196.23,0,0,0,0,0,0,0
903742,F,N,18,0,72333.33,0,0,0,0,0,1,1
65860,F,N,28,0,0,0,0,0,0,0,0,0
693491,F,N,26,0,0,0,0,0,0,0,1,1
623366,M,N,52,0,100135,0,0,0,0,0,0,0
118380,F,N,24,0,15358.93,0,0,0,0,0,1,0
216239,M,N,23,0,108266.67,0,0,0,0,0,0,0
940778,F,N,24,14440799,0,0,0,0,1,1,0,0
146251,F,N,26,0,0,0,0,0,0,0,0,0
965610,F,N,34,626900,0,0,0,0,1,1,0,0
512565,M,N,35,-23810000,3628.81,0,0,0,0,0,0,0
925134,F,N,46,0,0,0,0,0,0,0,0,0
566586,F,N,23,0,0,0,0,0,0,0,1,0
638092,F,N,28,0,0,0,0,0,1,1,0,0
562098,M,N,27,85460041,0,0,0,0,1,1,0,0
625262,F,N,35,23583516,0,0,0,0,1,0,0,0
850052,F,N,38,0,0,65000000,0,0,0,0,0,0
111326,M,N,46,676660000,1712311.67,0,0,0,0,0,0,0
483515,M,N,23,-18570000,70877.11,0,0,0,0,0,0,0
653403,M,N,18,0,-22909.68,0,0,0,0,0,1,0
655679,M,N,47,2100000000,0,0,0,0,0,0,0,0
712142,F,N,30,450000000,785933.33,0,0,0,0,0,0,0
665018,F,N,30,4404440,0,0,0,0,1,1,0,0
814091,M,N,30,0,0,0,0,0,1,1,0,0
942106,F,N,18,0,814848,0,0,0,0,0,1,1
693682,F,N,43,400000000,36833.33,0,0,0,0,0,0,0
992757,M,N,33,0,100000,0,0,0,0,0,1,1
953638,M,N,31,0,0,0,0,0,0,0,0,0
655916,F,N,25,799773,0,100000000,0,0,1,1,0,0
863670,F,N,54,-45835000,-154834.95,0,0,0,1,1,0,0
725786,F,N,21,0,485333.33,0,0,0,0,0,1,1
688710,M,N,48,0,342263.67,0,0,0,0,0,1,1
717958,F,N,35,0,0,0,0,0,2,2,0,0
260395,F,N,35,936249000,1213002,0,0,0,0,0,0,0
808666,F,N,18,0,55933.33,0,0,0,0,0,0,0
741679,M,N,25,0,1007066.67,0,0,0,0,0,1,1
458276,F,N,38,454524000,1270584.47,0,0,0,0,0,0,0
753176,F,N,40,966680000,12502347.33,0,0,0,0,0,0,0
872205,F,N,24,0,40471857,0,0,0,0,0,1,0
192385,M,N,41,0,86556.99,0,0,0,0,0,0,0
442080,M,N,40,193332000,1020122.03,0,0,0,0,0,0,0
593893,M,N,37,-22500000,188441.19,0,0,0,0,0,0,0
76284,M,N,23,0,65933.33,0,0,0,0,0,1,1
217086,M,N,35,0,0,0,0,0,1,1,0,0
15661,M,N,28,0,0,0,0,0,0,0,1,1
41558,F,N,35,0,0,0,0,0,0,0,0,0
392589,F,N,34,-45480000,810750.54,160854820.2,0,0,0,0,0,0
825795,M,N,50,3579585000,2651867.73,0,0,2,0,0,0,0
100564,F,N,38,2332460,0,0,0,0,1,1,0,0
317820,M,N,24,0,0,0,0,0,1,1,0,0
547819,M,N,30,295000000,345444.67,0,0,0,0,0,0,0
972270,M,N,30,0,0,0,0,0,1,1,0,0
529200,F,N,27,0,17660554.17,0,0,0,0,0,0,0
422503,M,N,24,0,133333.33,0,0,0,0,0,1,1
408332,M,N,30,0,100000,0,0,0,0,0,1,1
809538,M,N,43,200000000,182600,0,0,0,0,0,1,1
227790,F,N,18,0,0,0,0,0,0,0,1,1
470001,M,N,27,194444000,460430.2,0,0,0,1,1,0,0
775405,M,N,38,31816697,0,0,0,0,1,1,0,0
231176,F,N,28,0,0,0,0,0,1,1,0,0
167286,F,N,41,792000000,1406173.33,0,0,0,0,0,1,1
866883,M,N,22,0,91200,0,0,0,0,0,1,1
943825,F,N,42,1624094000,215278.43,0,0,0,1,1,0,0
792476,M,N,36,30000000,0,0,0,0,1,1,0,0
171474,M,N,24,0,55266.67,0,0,0,0,0,1,1
865384,F,N,25,0,83700,0,0,0,0,0,0,0
533955,F,N,46,585000000,16666.67,0,0,0,0,0,0,0
988784,M,N,31,229100000,875090.27,0,0,0,0,0,0,0
554142,M,N,29,0,34266.67,0,0,0,0,0,1,1
338308,M,N,45,-41650000,358142.8,0,0,0,0,0,0,0
117075,F,N,49,0,2987800,0,0,0,0,0,1,1
39490,M,N,40,862500000,412165.47,0,0,0,0,0,0,0
555035,M,N,24,183332000,784964.8,0,0,0,0,0,1,1
92444,F,N,36,26769061,0,0,0,0,1,1,0,0
475557,M,N,36,553300000,79910.67,0,0,0,0,0,0,0
883937,M,N,18,0,2970000,0,0,0,0,0,1,1
8751,M,N,36,0,2542900,0,0,0,0,0,0,0
406459,M,N,30,12735410,0,0,0,0,2,2,0,0
199353,F,N,47,433920000,596886.4,0,0,0,0,0,1,1
555329,M,N,28,0,18342.45,-87096774.2,0,0,0,0,0,0
519045,M,N,29,0,105116.67,0,0,0,0,0,1,1
502455,M,N,26,23041660,0,0,0,0,1,1,0,0
336886,M,N,60,800000000,875232.8,0,0,0,0,0,0,0
22603,M,N,36,30600000,0,0,0,0,1,1,0,0
135339,F,N,27,0,0,0,0,0,0,0,1,1
432953,M,N,30,0,0,0,0,0,1,1,0,0
970848,F,N,28,9938006,0,0,0,0,1,0,0,0
429138,M,N,30,0,152600,0,0,0,0,0,1,1
395949,M,N,23,510000000,210853.33,0,0,0,1,1,0,0
148351,M,N,45,196382604,587512.5,0,0,0,0,0,0,0
939639,F,N,22,0,1008110,0,0,0,0,0,1,0
432367,F,N,36,0,-31903.23,0,0,0,0,0,0,0
739026,M,N,22,0,266033.33,0,0,0,0,0,1,1
290770,M,N,47,350000000,79600,0,0,0,0,0,0,0
361725,M,N,38,114000000,0,0,0,0,1,1,0,0
775584,F,N,25,0,278000,0,0,0,0,0,1,1
957056,M,N,41,285000000,236256.9,0,0,0,0,0,0,0
443464,M,N,35,0,88266.67,0,0,0,0,0,1,1
372099,F,N,45,0,88266.67,0,0,0,0,0,1,1
769826,F,N,22,0,80105.38,0,0,0,0,0,1,0
73063,M,N,30,0,0,0,0,0,1,1,0,0
766778,M,N,29,260000000,103566.67,0,0,0,0,0,0,0
676846,M,N,43,30474175,0,0,0,0,1,1,0,0
286718,M,N,39,455312000,2988582.53,0,0,0,0,0,0,0
539275,F,N,30,444375000,669139.73,0,0,0,1,1,0,0
842779,F,N,37,627375000,100239.4,0,0,0,0,0,0,0
390415,M,N,32,0,125836.67,0,0,0,0,0,2,2
975922,F,N,30,-777365,0,0,0,0,1,0,0,0
789921,F,N,39,544168000,11001786.2,0,0,0,1,1,0,0
99504,M,N,29,473955000,4323436.67,0,0,0,0,0,0,0
110044,F,N,29,0,720228.27,0,0,0,0,0,1,1
898530,F,N,32,195942,0,0,0,0,1,1,0,0
510205,M,N,32,259550000,335593.77,0,0,0,0,0,0,0
985330,M,N,36,596666000,629442.17,0,0,0,0,0,0,0
152427,F,N,25,0,0,0,0,0,0,0,1,1
564326,F,N,37,0,0,0,0,0,1,1,0,0
223752,M,N,42,514583000,314983.6,0,0,0,0,0,0,0
997196,M,N,18,0,0,0,0,0,0,0,0,0
665336,NO_INFO,N,,0,0,0,0,0,1,1,0,0
72393,M,N,48,-25750000,251246.6,0,0,0,0,0,0,0
340336,M,N,25,0,0,0,0,0,1,1,0,0
900237,M,N,36,229404000,5742731.8,0,0,0,0,0,0,0
421143,F,N,46,-27980000,40690.57,0,0,0,0,0,0,0
370731,M,N,42,60284993,0,0,0,0,1,1,0,0
771955,F,N,32,2641000,0,0,0,0,1,1,0,0
111913,M,N,35,550000000,137000,0,0,0,0,0,0,0
746517,M,N,27,-23670000,323463.13,0,0,0,0,0,0,0
651647,F,N,28,5731650,0,0,0,0,1,1,0,0
604467,M,N,51,482150000,338147.6,0,0,0,0,0,0,0
891550,F,N,29,720000000,99066.67,0,0,0,0,0,0,0
934874,F,N,21,0,3077266.67,0,0,0,0,0,1,1
602342,F,N,27,0,0,0,0,0,0,0,0,0
895660,F,N,49,487000000,230865,0,0,0,0,0,0,0
32519,M,N,49,450000000,0,0,0,0,0,0,0,0
614037,F,N,39,0,33333.33,0,0,0,0,0,0,0
776614,M,N,44,379999000,31196419.33,0,0,0,0,0,1,1
929546,F,N,35,-11900000,335628.78,0,0,0,0,0,0,0
749940,M,N,37,352380000,341718.27,0,0,0,0,0,0,0
14228,M,N,29,403143000,987277.67,0,0,0,0,0,0,0
189136,M,N,25,492374,0,0,0,0,1,1,0,0
22928,M,N,37,587916667,210299.7,0,0,0,0,0,0,0
956188,M,N,27,0,77266.67,0,0,0,0,0,1,1
865699,F,N,29,0,3189017.33,0,0,0,0,0,1,1
956081,F,N,50,0,34266.67,0,0,0,0,0,1,1
38150,F,N,35,440000000,233266.67,0,0,0,0,0,0,0
413291,F,N,47,393300000,376752,0,0,0,0,0,0,0
479983,F,N,46,494444000,336154.47,0,0,0,0,0,0,0
272156,M,N,47,1825200000,1810991.6,0,0,0,0,0,0,0
359217,M,N,47,463032000,486301.43,0,0,0,0,0,0,0
115725,F,N,30,15000000,0,0,0,0,1,1,0,0
765898,F,N,22,0,4664333.33,0,0,0,0,0,1,1
631625,F,N,19,0,21122,0,0,0,0,0,1,1
477731,M,N,30,0,199450,0,0,0,0,0,1,1
789948,F,N,33,0,0,0,0,0,1,1,0,0
908487,F,N,40,843752000,121914.67,0,0,0,1,1,0,0
210629,M,N,35,-11111112,469164.73,0,0,0,0,0,1,0
123205,F,N,36,0,58064.52,0,0,0,0,0,1,0
932581,F,N,39,0,0,0,0,0,1,1,0,0
711486,M,N,45,183335000,937771.47,0,0,0,0,0,0,0
682081,F,N,46,0,538266.67,0,0,0,0,0,1,1
125111,M,N,37,385000000,166516.67,0,0,0,0,0,0,0
583359,M,N,26,0,67266.67,0,0,0,0,0,1,1
390361,M,N,29,0,0,0,0,0,2,2,0,0
339397,M,N,38,-48610000,358870.52,0,0,0,0,0,0,0
942099,M,N,39,340000000,10391266.67,0,0,0,0,0,0,0
932773,F,N,33,2400000000,105933.33,0,0,0,0,0,0,0
436717,F,N,31,0,55933.33,0,0,0,0,0,1,1
289926,F,N,36,328124000,276936,0,0,0,0,0,0,0
910203,F,N,40,326668000,187654.67,0,0,0,0,0,0,0
769318,F,N,34,350000000,187100,0,0,0,0,0,0,0
56673,F,N,32,0,0,0,0,0,1,1,0,0
91015,M,N,44,224522000,347076.87,0,0,0,0,0,0,0
960822,F,N,37,48319723,0,0,0,0,2,2,0,0
753088,M,N,34,0,577175,0,0,0,0,0,1,1
472460,M,N,23,0,56666.67,0,0,0,0,0,2,2
246742,M,N,44,742500000,113487.93,0,0,0,1,1,0,0
158030,F,N,28,0,166666.67,200000000,0,0,0,0,0,0
557283,M,N,27,0,0,0,0,0,0,0,0,0
382530,F,N,24,0,0,0,0,0,0,0,1,1
183696,M,N,37,236110000,274409.5,0,0,0,0,0,0,0
39778,M,N,40,0,150000,0,0,0,0,0,1,1
740947,M,N,33,0,0,0,0,0,0,0,1,1
520852,F,N,22,0,2588818.65,0,0,0,0,0,1,0
592546,F,N,35,386666000,199973.07,0,0,0,0,0,0,0
444672,M,N,21,0,78373.67,0,0,0,0,0,1,1
944181,M,N,28,0,0,0,0,0,1,1,0,0
561390,M,N,34,-39025000,37070.19,0,0,0,0,0,0,0
174689,F,N,26,665355000,106979.87,0,0,0,0,0,0,0
950104,M,N,39,100000000,6717600,0,0,0,1,1,1,1
313002,M,N,18,0,0,0,0,0,0,0,0,0
518637,F,N,34,0,100000,0,0,0,0,0,0,0
46326,M,N,30,50000000,0,0,0,0,1,1,0,0
708150,F,N,27,0,0,0,0,0,1,1,0,0
87768,M,N,24,0,99266.67,0,0,0,0,0,1,1
452979,M,N,62,1160000000,286551.87,0,0,0,0,0,0,0
260268,M,N,29,449584000,518913.33,0,0,0,0,0,0,0
72953,M,N,32,187499000,243185.07,0,0,0,0,0,0,0
818874,M,N,30,-28575000,987318.55,0,0,0,1,1,0,0
845449,M,N,55,59240748,0,0,0,0,1,1,0,0
185062,F,N,18,0,0,0,0,0,0,0,1,1
207102,M,N,37,19622160,0,0,0,0,1,1,0,0
493892,F,N,36,-12000000,896747.56,0,0,0,0,0,0,0
120610,F,N,20,0,474100,0,0,0,0,0,1,1
662925,F,N,38,0,109242.83,0,0,0,0,0,0,0
314076,M,N,28,0,89466.67,0,0,0,0,0,0,0
490707,F,N,51,1474995000,109673.73,0,0,0,1,1,0,0
324031,M,N,42,0,99450,0,0,0,0,0,1,1
81535,F,N,28,3455070,0,0,0,0,1,1,0,0
852055,F,N,33,532000001,113489.03,0,0,0,0,0,0,0
760633,M,N,48,-62500000,27212.72,0,0,0,0,0,0,0
389804,M,N,42,1080000000,0,0,0,0,0,0,0,0
808121,M,N,34,0,2059335,0,0,0,0,0,1,1
630365,M,N,23,46943991,0,0,0,0,1,0,0,0
316495,F,N,42,412500000,1287972.93,0,0,0,1,1,1,1
635152,M,N,32,0,0,0,0,0,0,0,1,1
745753,M,N,44,-23440000,1817687.04,0,0,0,0,0,0,0
548831,F,N,52,495833000,288266.67,0,0,0,0,0,0,0
382752,M,N,23,1189500,0,0,0,0,1,1,0,0
899925,F,N,34,-19960000,835935.96,0,0,0,0,0,0,0
193323,M,N,33,979165000,938405.87,0,0,0,0,0,1,1
303399,F,N,32,-1498000,2686.02,0,0,0,1,0,0,0
405332,M,N,27,0,0,0,0,0,0,0,1,1
616686,M,N,32,432000000,669600,0,0,0,0,0,0,0
181840,M,N,53,-25890000,98039.88,0,0,0,0,0,0,0
51952,M,N,49,0,176945933.3,0,0,0,0,0,0,0
273328,M,N,27,494791000,1892087.6,0,0,0,0,0,0,0
416927,M,N,24,50000000,0,0,0,0,2,2,0,0
574624,F,N,38,14800000,0,0,0,0,1,1,0,0
600256,F,N,25,0,489844.3,0,0,0,0,0,1,0
562220,F,N,32,532500000,376272.37,0,0,0,0,0,1,1
517788,M,N,37,-25200000,1699603.7,0,0,0,0,0,0,0
796299,M,N,31,494792000,918911,0,0,0,0,0,0,0
296807,M,N,28,-22925000,657380,0,0,0,0,0,1,0
652506,M,N,26,0,100000,0,0,0,0,0,0,0
51628,M,N,39,0,102900,0,0,0,0,0,1,1
346959,F,N,39,-83300000,92936.62,0,0,0,0,0,1,0
622002,M,N,32,0,683333.33,0,0,0,0,0,1,1
867494,M,N,35,0,0,0,0,0,1,1,0,0
414629,M,N,29,0,88026.67,0,0,0,0,0,0,0
903841,M,N,38,-71080000,816933.05,0,0,0,0,0,0,0
585992,M,N,30,0,14619759,0,0,0,0,0,1,1
809910,F,N,37,0,0,0,0,0,0,0,1,1
688389,M,N,42,440000000,8400000,0,0,0,0,0,0,0
423926,F,N,32,0,205266.67,0,0,0,0,0,1,1
281000,M,N,21,0,103566.67,0,0,0,0,0,1,1
312849,M,N,35,-20835000,318749.99,0,0,0,0,0,0,0
708296,F,N,40,385714000,962059.37,0,0,0,0,0,0,0
616992,F,N,51,456180000,895843.47,0,0,0,0,0,0,0
102226,F,N,26,0,2979533.33,0,0,0,0,0,1,1
658900,F,N,31,0,0,0,0,0,1,1,0,0
323724,M,N,34,10000000,0,0,0,0,1,1,0,0
61424,F,N,23,0,0,25259405,0,0,0,0,0,0
906545,M,N,36,-8335000,321685.22,0,0,0,0,0,0,0
581680,F,N,45,505555554,138809.97,0,0,0,0,0,0,0
759879,M,N,28,1287200,0,0,0,0,1,1,0,0
983011,F,N,60,0,120088.67,0,0,0,0,0,0,0
820418,F,N,31,56263675,0,0,0,0,1,0,0,0
447380,F,N,34,0,0,0,0,0,1,1,0,0
536448,M,N,22,0,97266.67,0,0,0,0,0,1,1
114728,F,N,22,0,0,0,0,0,0,0,1,1
149215,F,N,32,6359284,0,0,0,0,1,1,0,0
237869,F,N,26,0,0,0,0,0,0,0,0,0
688123,M,N,51,-41670000,78567.51,0,0,0,0,0,0,0
329530,F,N,39,411000000,74781.67,0,0,0,0,0,0,0
485874,F,N,27,332920000,319878.67,0,0,0,0,0,0,0
831591,F,N,25,0,0,0,0,0,1,1,0,0
192720,F,N,19,0,771750,0,0,0,0,0,1,0
419638,M,N,50,902498000,453154.83,0,0,0,0,0,0,0
702001,M,N,28,0,0,0,0,0,0,0,1,1
53336,M,N,55,274998000,997029.97,0,0,0,0,0,0,0
390667,M,N,45,-24950000,650222.28,0,0,0,0,0,0,0
997147,F,N,37,48948000,0,0,0,0,1,1,0,0
144619,F,N,29,479160000,196085.5,0,0,0,0,0,0,0
207838,F,N,48,0,0,0,0,0,1,1,0,0
552398,F,N,24,-499245,0,0,0,0,1,0,0,0
270264,F,N,26,0,0,0,0,0,1,1,0,0
270023,F,N,21,18366407,0,0,0,0,1,0,0,0
926776,M,N,29,0,100000,0,0,0,0,0,1,1
742941,F,N,34,-13690000,638500.84,0,0,0,0,0,0,0
332457,M,N,21,0,232833.33,0,0,0,0,0,1,1
2788,M,N,33,482144000,1335241.87,0,0,0,0,0,0,0
188963,F,N,34,0,157524.73,0,0,0,0,0,0,0
944556,M,N,17,0,179153.33,0,0,0,0,0,1,1
582917,M,N,25,0,88266.67,0,0,0,0,0,0,0
770871,M,N,20,0,177266.67,0,0,0,0,0,1,1
884642,M,N,24,11946000,0,0,0,0,1,1,0,0
896677,M,N,31,526870000,15182107.87,0,0,0,0,0,1,1
7544,M,N,36,0,60000000,0,0,0,0,0,1,1
515875,M,N,43,-29170000,1157180.48,0,0,0,0,0,0,0
574627,M,N,46,674416000,2831708.07,0,0,0,1,1,0,0
623761,M,N,39,495000000,28208.33,0,0,0,0,0,0,0
572965,M,N,30,377778000,794641.67,0,0,0,0,0,1,1
994372,M,N,47,0,666832600,0,0,0,0,0,0,0
271695,M,N,26,345000000,655111.2,0,0,0,0,0,0,0
15835,M,N,36,946355000,223517.17,0,0,0,0,0,0,0
210228,M,N,34,0,113393.33,0,0,0,0,0,0,0
125398,M,N,42,8070000,0,0,0,0,1,1,0,0
192420,F,N,24,0,101000,0,0,0,0,0,3,3
983139,F,N,32,2317694,0,0,0,0,1,1,0,0
379130,M,N,40,0,4761470,0,0,0,0,0,1,1
99230,M,N,38,32565048,0,0,0,0,1,1,0,0
387597,M,N,25,0,0,0,0,0,1,1,0,0
